,departure_icao,destination_icao,callsign,departure_continent,departure_subcontinent,departure_country,departure_iata,departure_country_code,departure_region_name,departure_airport,departure_latitude,departure_longitude,destination_continent,destination_subcontinent,destination_country,destination_iata,destination_country_code,destination_region_name,destination_airport,destination_latitude,destination_longitude
5697,LEPA,LKMT,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Czech Republic,OSR,CZ,Moravskoslezsky kraj,Leos Janacek Airport,49.6963,18.1111
5698,LEPA,LKPR,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Czech Republic,PRG,CZ,Stredocesky kraj,Vaclav Havel Airport Prague,50.1008,14.26
5699,LEPA,LLBG,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867
5700,LEPA,LOWG,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Austria,GRZ,AT,Steiermark,Graz Airport,46.9911,15.4396
5701,LEPA,LOWK,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Austria,KLU,AT,Karnten,Klagenfurt Airport,46.6425,14.3377
5702,LEPA,LOWS,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Austria,SZG,AT,Salzburg,Salzburg Airport,47.7933,13.0043
5703,LEPA,LOWW,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Austria,VIE,AT,Niederosterreich,Vienna International Airport,48.1103,16.5697
5704,LEPA,LPBJ,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Southern Europe,Portugal,BYJ,PT,Beja,Beja Airport,38.0789,-7.9324
5705,LEPA,LPPR,2,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Southern Europe,Portugal,OPO,PT,Porto,Francisco Sá Carneiro Airport,41.2356,-8.67806
5706,LEPA,LRIA,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Eastern Europe,Romania,IAS,RO,Iasi,Iasi International Airport,47.1785,27.6206
5707,LEPA,LROP,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Eastern Europe,Romania,OTP,RO,Ilfov,Bucharest Henri Coandă International Airport,44.5711,26.085
5708,LEPA,LRSB,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Eastern Europe,Romania,SBZ,RO,Sibiu,Sibiu International Airport,45.7856,24.0913
5709,LEPA,LSZB,1,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Switzerland,BRN,CH,Bern,Bern Airport,46.9141,7.49715
5710,LEPA,LSZH,3,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Switzerland,ZRH,CH,Zurich,Zurich Airport,47.4647,8.54917
5711,LEPA,LSZR,2,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Central Europe,Switzerland,ACH,CH,Sankt Gallen,St. Gallen-Altenrhein Airport,47.485,9.56077
5712,LEPA,LUKK,3,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881,Europe,Eastern Europe,Moldova,RMO,MD,Chisinau,Chisinau International Airport,46.9277,28.931
5713,LEPP,GCXO,2,Europe,Southern Europe,Spain,PNA,ES,"Navarra, Comunidad Foral de",Pamplona Airport,42.77,-1.64633,Europe,Southern Europe,Spain,TFN,ES,Canarias,Tenerife North Airport,28.4847,-16.3439
5714,LEPP,GOBD,1,Europe,Southern Europe,Spain,PNA,ES,"Navarra, Comunidad Foral de",Pamplona Airport,42.77,-1.64633,Africa,Western Africa,Senegal,DSS,SN,Thies,Blaise Diagne International Airport,14.67,-17.0733
5715,LEPP,LEDA,1,Europe,Southern Europe,Spain,PNA,ES,"Navarra, Comunidad Foral de",Pamplona Airport,42.77,-1.64633,Europe,Southern Europe,Spain,ILD,ES,Catalunya,Lleida-Alguaire Airport,41.7282,0.535023
5716,LERS,EGBB,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,United Kingdom,England,BHX,GB,England,Birmingham Airport,52.4539,-1.74803
5717,LERS,EGCC,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,United Kingdom,England,MAN,GB,England,Manchester Airport,53.3537,-2.27495
5718,LERS,EGFF,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,United Kingdom,Wales,CWL,GB,Wales,Cardiff Airport,51.3967,-3.34333
5719,LERS,EGGD,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,United Kingdom,England,BRS,GB,England,Bristol Airport,51.3827,-2.71909
5720,LERS,EGNT,4,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,United Kingdom,England,NCL,GB,England,Newcastle Airport,55.0375,-1.69167
5721,LERS,EGPF,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,United Kingdom,Scotland,GLA,GB,Scotland,Glasgow Airport,55.8719,-4.43306
5722,LERS,KHOU,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Americas,North America,United States,HOU,US,Texas,William P. Hobby Airport,29.6454,-95.2789
5723,LERS,KLAS,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Americas,North America,United States,LAS,US,Nevada,Harry Reid International Airport,36.0801,-115.152
5724,LERS,KSRQ,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Americas,North America,United States,SRQ,US,Florida,Sarasota-Bradenton International Airport,27.3954,-82.5544
5725,LERS,LEGE,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,Southern Europe,Spain,GRO,ES,Catalunya,Girona-Costa Brava Airport,41.901,2.76055
5726,LERS,LFPO,1,Europe,Southern Europe,Spain,REU,ES,Catalunya,Reus Airport,41.1474,1.16717,Europe,Western Europe,France,ORY,FR,Ile-de-France,Aéroport de Paris-Orly,48.7231,2.35944
5727,LESL,LJPZ,1,Asia,Central Asia,Kyrgyzstan,,ES,Illes Balears,San Luis Aerodrome,39.862222,4.258333,Europe,Southern Europe,Slovenia,POW,SI,Piran,Portoroz Airport,45.4734,13.615
5728,LESL,LJPZ,1,Asia,Southeast Asia,Vietnam,,ES,Illes Balears,San Luis Aerodrome,39.862222,4.258333,Europe,Southern Europe,Slovenia,POW,SI,Piran,Portoroz Airport,45.4734,13.615
5729,LEST,EBAW,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Europe,Western Europe,Belgium,ANR,BE,Antwerpen,Antwerp International Airport,51.1894,4.46028
5730,LEST,GVAC,2,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Africa,Western Africa,Cape Verde,SID,CV,Sal,Amilcar Cabral International Airport,16.7414,-22.9494
5731,LEST,HELX,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Africa,Northern Africa,Egypt,LXR,EG,Al Uqsur,Luxor International Airport,25.671,32.7066
5732,LEST,KBGR,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Americas,North America,United States,BGR,US,Maine,Bangor International Airport,44.8074,-68.8281
5733,LEST,LEPA,2,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881
5734,LEST,LEVC,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625
5735,LEST,LEZG,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155
5736,LEST,LGAV,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Europe,Southern Europe,Greece,ATH,GR,Attiki,Athens International Airport (Eleftherios Venizelos Airport),37.9364,23.9445
5737,LEST,LKPR,1,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514,Europe,Central Europe,Czech Republic,PRG,CZ,Stredocesky kraj,Vaclav Havel Airport Prague,50.1008,14.26
5738,LEVC,DAAG,2,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Africa,Northern Africa,Algeria,ALG,DZ,Alger,Houari Boumediene Airport,36.691,3.21541
5739,LEVC,EBBR,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Western Europe,Belgium,BRU,BE,Brussels Hoofdstedelijk Gewest,Brussels Airport (Zaventem Airport),50.9014,4.48444
5740,LEVC,EDDF,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Central Europe,Germany,FRA,DE,Hessen,Frankfurt Airport,50.0333,8.57056
5741,LEVC,EDDL,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Central Europe,Germany,DUS,DE,Nordrhein-Westfalen,Dusseldorf Airport,51.2895,6.76678
5742,LEVC,EDSB,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Central Europe,Germany,FKB,DE,Baden-Wurttemberg,Karlsruhe/Baden-Baden Airport,48.7794,8.0805
5743,LEVC,EGBB,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,United Kingdom,England,BHX,GB,England,Birmingham Airport,52.4539,-1.74803
5744,LEVC,EGLL,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,United Kingdom,England,LHR,GB,England,Heathrow Airport,51.4775,-0.461389
5745,LEVC,EPWA,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Central Europe,Poland,WAW,PL,Mazowieckie,Warsaw Chopin Airport,52.1657,20.9671
5746,LEVC,GCXO,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Spain,TFN,ES,Canarias,Tenerife North Airport,28.4847,-16.3439
5747,LEVC,GMTT,2,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Africa,Northern Africa,Morocco,TNG,MA,Tanger-Tetouan-Al Hoceima,Tangier Ibn Battouta Airport,35.7269,-5.91689
5748,LEVC,HECA,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Africa,Northern Africa,Egypt,CAI,EG,Al Qahirah,Cairo International Airport,30.1219,31.4056
5749,LEVC,KEWR,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Americas,North America,United States,EWR,US,New Jersey,Newark Liberty International Airport,40.6925,-74.1686
5750,LEVC,KIAD,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Americas,North America,United States,IAD,US,Virginia,Washington Dulles International Airport,38.9445,-77.4558
5751,LEVC,LATI,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Eastern Europe,Albania,TIA,IR,Azarbayjan-e Gharbi,Tirana International Airport,41.4147,19.7206
5752,LEVC,LEIB,2,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Spain,IBZ,ES,Illes Balears,Ibiza Airport,38.8729,1.37312
5753,LEVC,LEMD,2,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Spain,MAD,ES,"Madrid, Comunidad de",Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264
5754,LEVC,LEST,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514
5755,LEVC,LEVC,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625
5756,LEVC,LFPO,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Western Europe,France,ORY,FR,Ile-de-France,Aéroport de Paris-Orly,48.7231,2.35944
5757,LEVC,LFRS,2,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Western Europe,France,NTE,FR,Pays-de-la-Loire,Nantes Atlantique Airport,47.1532,-1.61073
5758,LEVC,LIPY,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Italy,AOI,IT,Marche,Ancona Falconara Airport,43.6163,13.3623
5759,LEVC,LMML,1,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Southern Europe,Malta,MLA,MT,Luqa,Malta International Airport (Luqa Airport),35.8575,14.4775
5760,LEVC,LROP,2,Europe,Southern Europe,Spain,VLC,ES,"Valenciana, Comunidad",Valencia Airport,39.4893,-0.481625,Europe,Eastern Europe,Romania,OTP,RO,Ilfov,Bucharest Henri Coandă International Airport,44.5711,26.085
5761,LEVD,EGPH,1,Europe,Southern Europe,Spain,VLL,ES,Castilla y Leon,Valladolid Airport,41.7061,-4.85194,Europe,United Kingdom,Scotland,EDI,GB,Scotland,Edinburgh Airport,55.95,-3.3725
5762,LEVD,GCLP,1,Europe,Southern Europe,Spain,VLL,ES,Castilla y Leon,Valladolid Airport,41.7061,-4.85194,Europe,Southern Europe,Spain,LPA,ES,Canarias,Gran Canaria Airport,27.9319,-15.3866
5763,LEVD,HECA,1,Europe,Southern Europe,Spain,VLL,ES,Castilla y Leon,Valladolid Airport,41.7061,-4.85194,Africa,Northern Africa,Egypt,CAI,EG,Al Qahirah,Cairo International Airport,30.1219,31.4056
5764,LEVD,LFMN,1,Europe,Southern Europe,Spain,VLL,ES,Castilla y Leon,Valladolid Airport,41.7061,-4.85194,Europe,Western Europe,France,NCE,FR,Provence-Alpes-Cote-d'Azur,Nice Cote d'Azur Airport,43.6584,7.21587
5765,LEVD,LJLJ,1,Europe,Southern Europe,Spain,VLL,ES,Castilla y Leon,Valladolid Airport,41.7061,-4.85194,Europe,Southern Europe,Slovenia,LJU,SI,Cerklje na Gorenjskem,Ljubljana Joze Pucnik Airport (Brnik Airport),46.2237,14.4576
5766,LEVT,GVAC,1,Europe,Southern Europe,Spain,VIT,ES,Pais Vasco,Vitoria Airport,42.8828,-2.72447,Africa,Western Africa,Cape Verde,SID,CV,Sal,Amilcar Cabral International Airport,16.7414,-22.9494
5767,LEVT,LEDA,1,Europe,Southern Europe,Spain,VIT,ES,Pais Vasco,Vitoria Airport,42.8828,-2.72447,Europe,Southern Europe,Spain,ILD,ES,Catalunya,Lleida-Alguaire Airport,41.7282,0.535023
5768,LEVT,LEMG,1,Europe,Southern Europe,Spain,VIT,ES,Pais Vasco,Vitoria Airport,42.8828,-2.72447,Europe,Southern Europe,Spain,AGP,ES,Andalucia,Malaga Airport,36.6749,-4.49911
5769,LEVT,LEPA,2,Europe,Southern Europe,Spain,VIT,ES,Pais Vasco,Vitoria Airport,42.8828,-2.72447,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881
5770,LEVT,LPPT,1,Europe,Southern Europe,Spain,VIT,ES,Pais Vasco,Vitoria Airport,42.8828,-2.72447,Europe,Southern Europe,Portugal,LIS,PT,Lisboa,Lisbon Portela Airport,38.7813,-9.13592
5771,LEVX,GCRR,1,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Europe,Southern Europe,Spain,ACE,ES,Canarias,Lanzarote Airport,28.9455,-13.6052
5772,LEVX,GMMX,1,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Africa,Northern Africa,Morocco,RAK,MA,Marrakech-Safi,Marrakesh Menara Airport,31.6069,-8.0363
5773,LEVX,LCLK,1,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Asia,Southwest Asia and the Middle East,Cyprus,LCA,CY,Larnaka,Larnaca International Airport,34.8751,33.6249
5774,LEVX,LEBL,1,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Europe,Southern Europe,Spain,BCN,ES,Catalunya,Barcelona El Prat Airport,41.2971,2.07846
5775,LEVX,LEMD,2,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Europe,Southern Europe,Spain,MAD,ES,"Madrid, Comunidad de",Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264
5776,LEVX,LEVX,1,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677
5777,LEVX,LEXJ,1,Europe,Southern Europe,Spain,VGO,ES,Galicia,Vigo-Peinador Airport,42.2318,-8.62677,Europe,Southern Europe,Spain,SDR,ES,Cantabria,Santander Airport,43.4271,-3.82001
5778,LEXJ,KIAD,1,Europe,Southern Europe,Spain,SDR,ES,Cantabria,Santander Airport,43.4271,-3.82001,Americas,North America,United States,IAD,US,Virginia,Washington Dulles International Airport,38.9445,-77.4558
5779,LEZG,EGBB,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,United Kingdom,England,BHX,GB,England,Birmingham Airport,52.4539,-1.74803
5780,LEZG,EGPH,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,United Kingdom,Scotland,EDI,GB,Scotland,Edinburgh Airport,55.95,-3.3725
5781,LEZG,EGSS,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
5782,LEZG,GCXO,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Spain,TFN,ES,Canarias,Tenerife North Airport,28.4847,-16.3439
5783,LEZG,GMFF,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Africa,Northern Africa,Morocco,FEZ,MA,Fes- Meknes,Fes-Saiss Airport,33.9273,-4.97796
5784,LEZG,KIAD,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Americas,North America,United States,IAD,US,Virginia,Washington Dulles International Airport,38.9445,-77.4558
5785,LEZG,KSFO,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Americas,North America,United States,SFO,US,California,San Francisco International Airport,37.619,-122.375
5786,LEZG,LBBG,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Eastern Europe,Bulgaria,BOJ,BG,Burgas,Burgas Airport,42.5696,27.5152
5787,LEZG,LEPA,2,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Spain,PMI,ES,Illes Balears,Palma de Mallorca Airport,39.5517,2.73881
5788,LEZG,LEST,2,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Spain,SCQ,ES,Galicia,Santiago de Compostela Airport,42.8963,-8.41514
5789,LEZG,LGAV,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Greece,ATH,GR,Attiki,Athens International Airport (Eleftherios Venizelos Airport),37.9364,23.9445
5790,LEZG,LIME,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Italy,BGY,IT,Lombardia,Milan Bergamo Airport,45.66546,9.69948
5791,LEZG,LIRF,2,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Italy,FCO,IT,Lazio,Rome–Fiumicino International Airport,41.8003,12.2389
5792,LEZG,LJLJ,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Southern Europe,Slovenia,LJU,SI,Cerklje na Gorenjskem,Ljubljana Joze Pucnik Airport (Brnik Airport),46.2237,14.4576
5793,LEZG,LLBG,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Asia,Southwest Asia and the Middle East,Israel,TLV,IL,Tel Aviv,Ben Gurion Airport,32.0114,34.8867
5794,LEZG,LRCL,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Eastern Europe,Romania,CLJ,RO,Cluj,Cluj-Napoca International Airport,46.7852,23.6862
5795,LEZG,LROP,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Europe,Eastern Europe,Romania,OTP,RO,Ilfov,Bucharest Henri Coandă International Airport,44.5711,26.085
5796,LEZG,LTAZ,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Asia,Southwest Asia and the Middle East,Turkey,NAV,TR,Nevsehir,Nevsehir Kapadokya Air,38.7719,34.5345
5797,LEZG,MMSM,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Americas,North America,Mexico,NLU,MX,Mexico,Felipe Ángeles International Airport,19.7553,-99.0164
5798,LEZG,UGTB,1,Europe,Southern Europe,Spain,ZAZ,ES,Aragon,Zaragoza Airport,41.6662,-1.04155,Asia,Southwest Asia and the Middle East,Georgia,TBS,GE,Tbilisi,Tbilisi International Airport,41.6692,44.9547
5799,LEZL,CYYT,1,Europe,Southern Europe,Spain,SVQ,ES,Andalucia,Seville Airport,37.418,-5.89311,Americas,North America,Canada,YYT,CA,Newfoundland and Labrador,St. John's International Airport,47.6186,-52.7519
5800,LEZL,EDFH,1,Europe,Southern Europe,Spain,SVQ,ES,Andalucia,Seville Airport,37.418,-5.89311,Europe,Central Europe,Germany,HHN,DE,Rheinland-Pfalz,Frankfurt-Hahn Airport,49.9487,7.26389
5801,LEZL,EGSS,1,Europe,Southern Europe,Spain,SVQ,ES,Andalucia,Seville Airport,37.418,-5.89311,Europe,United Kingdom,England,STN,GB,England,London Stansted Airport,51.885,0.235
5802,LEZL,EPWA,1,Europe,Southern Europe,Spain,SVQ,ES,Andalucia,Seville Airport,37.418,-5.89311,Europe,Central Europe,Poland,WAW,PL,Mazowieckie,Warsaw Chopin Airport,52.1657,20.9671
5803,LEZL,GCFV,1,Europe,Southern Europe,Spain,SVQ,ES,Andalucia,Seville Airport,37.418,-5.89311,Europe,Southern Europe,Spain,FUE,ES,Canarias,Fuerteventura Airport,28.4527,-13.8638
5804,LEZL,HEGN,1,Europe,Southern Europe,Spain,SVQ,ES,Andalucia,Seville Airport,37.418,-5.89311,Africa,Northern Africa,Egypt,HRG,EG,Al Bahr al Ahmar,Hurghada International Airport,27.1783,33.7994
